label,features,customerID
0.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,15,18,19,22,24],[89.9,2723.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4811-JBUVU
0.0,"(28,[0,1,3,4,5,6,8,9,11,14,16,17,20,22,24,25],[104.15,2494.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8313-NDOIA
0.0,"(28,[0,1,2,3,4,5,6,7,9,12,13,16,17,20,21,25],[91.25,4738.2998046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0750-EBAIU
0.0,"(28,[0,1,2,10,11,13,15,17,19,22,24,27],[34.55,362.6000061035156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4881-JVQOD
0.0,"(28,[0,1,2,3,6,7,10,12,14,16,17,20,23,24],[80.15,5600.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9477-LGWQI
0.0,"(28,[0,1,3,6,7,21,22,25],[20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0])",3807-XHCJH
0.0,"(28,[0,1,3,6,7,9,11,14,15,17,20,21,22,24,25],[86.1,2723.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5651-YLPRD
1.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,25],[68.95,119.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6993-OHLXR
0.0,"(28,[0,1,2,3,4,5,6,7,21],[19.9,510.79998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6479-OAUSD
0.0,"(28,[0,1,4,5,6,7,21,22,27],[19.5,106.80000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6806-YDEUL
0.0,"(28,[0,1,2,3,6,7,9,11,14,15,17,19,21,22],[74.6,74.5999984741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1866-OBPNR
1.0,"(28,[0,1,2,4,5,6,8,9,11,14,15,17,20,21,22,24,25],[88.2,1775.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3254-YRILK
0.0,"(28,[0,1,2,3,4,5,6,7,10,12,13,15,18,19,21,22,25],[54.95,1348.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2801-NISEI
1.0,"(28,[0,1,4,5,6,8,9,11,13,15,17,20,21,22,24,25],[84.75,1350.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4514-GFCFI
0.0,"(28,[0,1,2,3,4,5,6,7,10,12,13,16,17,20,22,24,25],[77.4,206.14999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8543-MSDMF
0.0,"(28,[0,1,3,6,7,9,11,13,15,17,19,22,24,25],[80.15,1790.6500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9779-DPNEJ
0.0,"(28,[0,1,2,3,5,6,8,9,11,14,16,17,20,21,22],[96.6,2684.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6635-CPNUN
0.0,"(28,[0,1,2,3,5,6,8,10,11,14,16,18,20,23],[84.2,5956.85009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5003-XZWWO
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,19,21,22,24],[45.2,2065.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3450-WXOAT
0.0,"(28,[0,1,2,3,4,5,6,7,21,27],[20.1,562.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2150-OEGBV
0.0,"(28,[0,1,3,4,5,6,7,10,12,14,15,17,19,21,22,25],[55.2,220.64999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1575-KRZZE
0.0,"(28,[0,1,2,3,6,7,21,26],[20.25,854.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0])",4518-FZBSX
0.0,"(28,[0,1,2,3,4,5,6,7,21],[19.5,835.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2122-SZZZD
1.0,"(28,[0,1,2,3,4,5,10,11,13,15,18,19,21,22,27],[29.85,75.5999984741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1142-WACZW
1.0,"[81.7,81.69999694824219,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0]",6772-KSATR
0.0,"(28,[0,1,4,5,6,8,10,12,13,15,17,19,21,22,24,25],[55.6,580.7999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4680-KUTAJ
0.0,"(28,[0,1,3,10,12,13,16,18,20,23,26],[59.75,3624.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6762-QVYJO
0.0,"(28,[0,1,3,4,5,6,7,9,11,13,16,18,20,23],[100.65,4917.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5278-PNYOX
0.0,"(28,[0,1,3,6,8,9,12,14,16,18,20,23,27],[114.6,8100.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5322-TEUJK
0.0,"(28,[0,1,3,6,8,10,11,14,16,18,20,23,27],[85.3,5560.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2211-RMNHO
0.0,"(28,[0,1,2,3,4,5,6,8,9,12,14,16,18,20,24],[116.6,7049.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3680-CTHUH
0.0,"(28,[0,1,2,3,5,6,7,9,12,14,16,17,19,21,22,24,25],[84.6,959.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1319-YLZJG
0.0,"(28,[0,1,3,4,5,6,8,10,12,14,15,18,19,23,26],[74.05,3496.300048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3557-HTYWR
0.0,"(28,[0,1,3,5,6,7,21,22,26],[20.35,41.849998474121094,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8739-QOTTN
0.0,"(28,[0,1,4,5,6,8,9,12,14,15,17,19,21,22,24,25],[83.4,4113.7001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5371-VYLSX
0.0,"(28,[0,1,2,3,5,6,7,10,12,14,15,18,19,21,23,24,26],[61.35,3766.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4012-YCFAI
1.0,"(28,[0,1,3,4,5,10,11,14,15,17,19,21,22,24,25],[31.05,347.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8718-PTMEZ
1.0,"(28,[0,1,2,3,5,6,7,9,11,14,16,18,20,21,22,24,26],[94.85,890.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2344-JMOGN
0.0,"(28,[0,1,2,3,4,5,6,7,21,26],[21.2,52.04999923706055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8909-BOLNL
0.0,"(28,[0,1,2,5,6,8,10,12,13,16,18,19,23],[75.15,3480.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7779-ORAEL
1.0,"(28,[0,1,4,5,6,8,9,11,14,15,17,20,22,24,25],[98.25,560.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2446-BEGGB
0.0,"(28,[0,1,3,4,5,6,8,10,12,14,16,17,20,24],[83.45,3887.85009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8822-KNBHV
1.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,24,25],[69.2,69.19999694824219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7660-HDPJV
1.0,"(28,[0,1,2,3,4,5,6,7,9,11,13,15,17,20,22,24,25],[91.1,1135.699951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1195-OIYEJ
0.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,22,24,25],[80.5,1011.7999877929688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0928-XUTSN
0.0,"(28,[0,1,3,5,6,8,9,11,14,15,17,20,23,24,27],[101.05,5971.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1095-WGNGG
0.0,"(28,[0,1,2,3,4,6,7,10,11,13,15,17,19,21,26],[44.6,681.4000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5160-UXJED
1.0,"(28,[0,1,5,6,7,9,12,13,15,17,19,21,22,24,27],[75.2,1929.3499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0257-ZESQC
1.0,"(28,[0,1,3,4,5,6,7,9,11,13,15,17,19,21,22,25],[69.65,145.14999389648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7538-GWHML
0.0,"(28,[0,1,3,4,5,6,7,21,22,24,26],[20.55,33.599998474121094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6942-LBFDP
1.0,"(28,[0,1,2,4,5,6,8,9,11,13,16,17,20,22,24,25],[98.55,1842.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6683-VLCTZ
0.0,"(28,[0,1,2,4,5,6,7,10,12,13,15,18,19,21,26],[54.0,1055.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8883-GRDWQ
0.0,"(28,[0,1,2,3,6,7,21,22,24,25],[20.45,250.8000030517578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7266-GSSJX
0.0,"(28,[0,1,3,5,6,8,10,12,14,16,18,20,23,27],[92.0,6474.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3084-DOWLE
1.0,"(28,[0,1,4,5,6,7,9,11,14,16,17,20,22,24],[99.8,442.8500061035156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5419-CONWX
0.0,"(28,[0,1,2,5,6,8,10,12,14,15,18,19,21,22,25],[64.2,475.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7905-NJMXS
0.0,"(28,[0,1,3,5,6,7,9,11,13,15,17,19,21,22,24,25],[70.35,120.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7321-VGNKU
0.0,"(28,[0,1,2,3,4,5,10,12,14,15,17,19,22,24,27],[44.65,1156.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4524-QCSSM
0.0,"(28,[0,1,2,5,6,7,9,11,14,16,18,19,23,24],[95.5,6707.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7375-WMVMT
0.0,"(28,[0,1,2,4,6,7,10,11,14,15,18,19,21,22,24,25],[54.55,601.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1089-HDMKP
0.0,"(28,[0,1,2,3,6,8,10,12,14,15,18,19,23,24],[75.85,4261.2001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1088-AUUZZ
1.0,"(28,[0,1,3,4,5,6,8,9,11,13,15,17,20,22,26],[95.65,95.6500015258789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6857-VWJDT
0.0,"(28,[0,1,2,3,5,10,12,14,15,18,19,21,23,24],[38.6,2345.550048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8046-DNVTL
1.0,"(28,[0,1,2,3,4,5,6,8,9,11,14,16,17,20,22,24,27],[105.35,323.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5052-PNLOS
1.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,19,21,22,25],[45.75,45.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7359-PTSXY
0.0,"(28,[0,1,2,3,5,6,7,21,23,24,27],[20.5,1198.800048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3154-HMWUU
0.0,"(28,[0,1,3,4,6,7,10,11,14,15,17,19,21,22,26],[51.55,106.19999694824219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7501-VTYLJ
1.0,"(28,[0,1,3,4,6,8,9,11,14,16,17,19,21,22,27],[84.05,333.54998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1565-RHDJD
0.0,"(28,[0,1,3,5,6,7,21,22,27],[19.85,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2303-PJYHN
1.0,"(28,[0,1,3,5,10,11,14,16,17,19,21,26],[34.7,1604.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3034-ZBEQN
1.0,"(28,[0,1,2,5,6,8,9,11,14,15,17,19,26],[88.4,3912.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6345-ULYRW
0.0,"(28,[0,1,3,5,10,11,13,15,17,19,21,22,24,25],[25.15,99.94999694824219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4815-GBTCD
0.0,"(28,[0,1,3,4,5,6,8,9,12,14,16,18,20,23,24],[112.75,8192.599609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5183-KLYEM
0.0,"(28,[0,1,2,3,5,6,7,21,23,24,26],[20.05,1036.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0442-TDYUO
1.0,"[72.2,305.54998779296875,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0]",8111-RKSPX
0.0,"(28,[0,1,2,3,6,8,10,12,14,16,18,19,21,23],[71.6,4230.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7162-WPHPM
0.0,"(28,[0,1,3,6,7,10,11,13,15,17,19,21,22,24,25],[44.95,926.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4012-ZTHBR
0.0,"(28,[0,1,3,5,6,7,10,11,14,15,18,20,22,24,25],[73.05,1959.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5949-HGVJL
0.0,"(28,[0,1,3,4,10,12,13,15,18,19,21,24,26],[36.05,402.6000061035156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0305-SQECB
1.0,"(28,[0,1,5,6,8,9,11,14,15,17,20,21,22,24,25],[88.05,4367.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6583-QGCSI
1.0,"(28,[0,1,3,6,7,10,11,14,15,18,19,24,27],[66.5,2728.60009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4174-LPGTI
0.0,"(28,[0,1,3,4,5,6,7,21,23,27],[20.65,1020.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4807-IZYOZ
0.0,"(28,[0,1,2,3,4,6,7,10,12,14,15,17,19,21,27],[56.15,3487.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6388-TABGU
0.0,"(28,[0,1,5,6,8,9,12,14,16,18,19,21,23,24],[96.35,6766.9501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3841-NFECX
0.0,"(28,[0,1,3,4,5,6,7,10,11,14,16,18,20,23,26],[79.2,2497.199951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3410-YOQBQ
1.0,"[54.4,114.0999984741211,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0]",1251-KRREG
1.0,"(28,[0,1,3,6,7,9,11,14,15,17,19,22,25],[83.3,1845.9000244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0578-SKVMF
0.0,"(28,[0,1,2,3,4,5,6,8,9,12,14,16,18,20],[116.25,3899.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4374-YMUSQ
1.0,"(28,[0,1,3,6,8,9,11,13,15,17,19,22,24,25],[85.95,381.29998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4952-YSOGZ
0.0,"(28,[0,1,3,6,8,10,11,13,16,17,20,23,24,27],[76.8,5468.4501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9926-PJHDQ
0.0,"(28,[0,1,3,6,8,9,12,14,15,17,20,22,24],[105.25,4997.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6891-JPYFF
0.0,"(28,[0,1,2,3,5,6,8,9,12,13,15,18,20,21,22],[95.9,2234.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6234-PFPXL
1.0,"(28,[0,1,2,4,5,6,8,9,11,13,15,17,19,21,22,24,25],[74.7,74.69999694824219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5240-IJOQT
0.0,"(28,[0,1,2,3,4,6,7,21,22,26],[19.95,268.3999938964844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3190-FZATL
0.0,"(28,[0,1,2,3,5,6,8,9,11,14,16,17,19,22,24,25],[93.35,3092.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7422-WNBTY
1.0,"(28,[0,1,2,3,4,6,8,9,11,13,16,17,20,22,24,27],[99.25,3777.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2519-FAKOD
0.0,"(28,[0,1,3,4,5,6,8,9,12,14,16,17,20,22],[108.25,6780.10009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1110-KYLGQ
1.0,"(28,[0,1,2,3,4,5,10,11,13,15,17,20,22,24,25],[44.55,174.3000030517578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2495-INZWQ
1.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,15,17,20,22,24,25],[93.85,635.5999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4626-GYCZP
0.0,"(28,[0,1,2,3,4,5,6,7,21,22,26],[19.95,107.05000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6377-KSLXC
0.0,"(28,[0,1,2,3,6,8,10,12,13,15,18,20,21,23,24],[70.5,3486.64990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0263-FJTQO
1.0,"(28,[0,1,2,4,5,6,8,9,11,13,15,17,20,22,24,25],[95.45,3474.050048828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3318-OSATS
1.0,"(28,[0,1,2,4,5,6,7,10,11,14,16,18,20,21,24],[70.15,2497.35009765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7657-DYEPJ
0.0,"(28,[0,1,4,5,6,8,9,11,13,15,17,19,22,24,25],[84.05,186.0500030517578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2545-EBUPK
0.0,"(28,[0,1,2,3,6,7,9,11,14,15,18,20,21,23,24,26],[92.15,6480.89990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1063-DHQJF
0.0,"(28,[0,1,2,3,5,6,8,10,12,14,16,18,20,23,24],[88.7,6301.7001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6701-YVNQG
1.0,"(28,[0,1,3,5,6,7,9,11,13,15,17,20,21,22,25],[78.8,78.80000305175781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6372-RFVNS
0.0,"(28,[0,1,2,6,8,9,12,13,15,17,19,21,22,24,25],[79.85,1857.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0537-QYZZN
1.0,"(28,[0,1,2,5,6,8,9,11,13,15,17,19,22,25],[85.55,851.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",3247-ZVOUO
1.0,"(28,[0,1,2,3,4,5,10,11,14,16,18,19,21,22,24],[40.4,77.1500015258789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",5673-TIYIB
1.0,"(28,[0,1,3,4,5,6,7,10,11,13,15,18,19,21,22,24,25],[50.8,50.79999923706055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9637-EIHEQ
1.0,"[84.85,523.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0]",2379-ENZGV
0.0,"(28,[0,1,2,3,4,5,6,7,10,11,13,15,17,19,21,22,25],[45.45,1233.1500244140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",7109-MFBYV
0.0,"(28,[0,1,5,6,8,9,11,13,15,18,20,22,24,25],[101.25,3949.14990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0147-ESWWR
0.0,"(28,[0,1,2,4,5,6,8,21,23,27],[25.4,1809.3499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",0795-XCCTE
0.0,"(28,[0,1,3,6,7,21,23,26],[20.35,20.350000381469727,1.0,1.0,1.0,1.0,1.0,1.0])",1099-GODLO
0.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,15,17,20,21,24,25],[86.9,4939.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4685-ERGHK
0.0,"(28,[0,1,3,5,6,8,21,23],[25.6,1888.25,1.0,1.0,1.0,1.0,1.0,1.0])",2169-RRLFW
0.0,"(28,[0,1,3,4,6,8,9,11,14,15,18,20,23,24,25],[104.0,7039.0498046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",4129-LYCOI
1.0,"(28,[0,1,3,4,5,6,7,21,22,26],[20.4,20.399999618530273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",1963-VAUKV
1.0,"(28,[0,1,3,6,8,9,11,13,15,17,20,22,24,25],[94.2,4186.2998046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8708-XPXHZ
0.0,"(28,[0,1,2,3,6,7,21,23],[20.35,1458.0999755859375,1.0,1.0,1.0,1.0,1.0,1.0])",4957-SREEC
0.0,"(28,[0,1,2,3,4,5,6,8,9,11,13,16,17,19,21,22,25],[79.9,3313.39990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",9003-CPATH
0.0,"[78.7,1495.0999755859375,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0]",8456-QDAVC
1.0,"(28,[0,1,2,3,5,6,7,9,11,14,16,17,19,22,24,25],[91.0,531.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2472-OVKUP
0.0,"(28,[0,1,3,4,5,10,11,13,15,17,20,22,24,25],[44.95,996.8499755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",6243-OZGFH
0.0,"(28,[0,1,3,4,5,6,8,10,12,14,16,18,20,23,25],[89.65,5308.7001953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",2863-IMQDR
0.0,"(28,[0,1,3,4,6,7,21,23,26],[19.9,868.0999755859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0])",8896-RAZCR
